"2021-07-29 14:08:08.298685","root[root] @  [172.19.0.1]",8,1,"Query","SELECT * FROM mysql.general_log\nLIMIT 0, 1000"
"2021-07-29 14:13:44.596540","root[root] @  [172.19.0.1]",22,1,"Query","SHOW GLOBAL STATUS"
"2021-07-29 14:13:47.610712","root[root] @  [172.19.0.1]",22,1,"Quit",""
"2021-07-29 14:13:47.610712","root[root] @  [172.19.0.1]",21,1,"Quit",""
"2021-07-29 14:13:53.595138","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log\nLIMIT 0, 1000"
"2021-07-29 14:13:53.605109","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:13:53.607421","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 570"
"2021-07-29 14:13:53.609198","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 570"
"2021-07-29 14:14:10.487931","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:14:10.523109","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:14:10.525352","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 572"
"2021-07-29 14:14:10.526956","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 572"
"2021-07-29 14:14:36.355352","[hub_catalago] @  [172.19.0.1]",23,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 14:14:36.360016","hub_catalago[hub_catalago] @  [172.19.0.1]",23,1,"Query","SET NAMES utf8mb4"
"2021-07-29 14:14:37.228319","[hub_catalago] @  [172.19.0.1]",24,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 14:14:37.235586","hub_catalago[hub_catalago] @  [172.19.0.1]",24,1,"Query","SET NAMES utf8mb4"
"2021-07-29 14:14:37.252325","hub_catalago[hub_catalago] @  [172.19.0.1]",24,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`"
"2021-07-29 14:14:44.363436","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:14:44.399562","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:14:44.402079","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 574"
"2021-07-29 14:14:44.404624","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 574"
"2021-07-29 14:15:23.116413","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host='hub_catalago' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:15:23.125673","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:15:23.128123","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 576"
"2021-07-29 14:15:23.129932","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 576"
"2021-07-29 14:15:33.053671","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host like '%hub_catalago' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:15:33.061394","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:15:33.063537","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 578"
"2021-07-29 14:15:33.065117","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 578"
"2021-07-29 14:15:38.284365","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host like '%hub_catalago%' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:15:38.294000","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:15:38.296459","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 581"
"2021-07-29 14:15:38.298267","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 581"
"2021-07-29 14:15:41.075670","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host like 'hub_catalago%' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:15:41.086207","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:15:41.088085","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 583"
"2021-07-29 14:15:41.089702","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 583"
"2021-07-29 14:15:43.426172","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host like '%hub_catalago%' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:15:43.436711","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:15:43.438634","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 585"
"2021-07-29 14:15:43.440243","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 585"
"2021-07-29 14:15:58.034734","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host like '%hub_catalago%' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:15:58.044311","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:15:58.046878","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 587"
"2021-07-29 14:15:58.048639","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 587"
"2021-07-29 14:15:59.435406","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host like '%hub_catalago%' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:15:59.444781","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:15:59.447584","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 589"
"2021-07-29 14:15:59.449608","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 589"
"2021-07-29 14:16:02.470986","hub_catalago[hub_catalago] @  [172.19.0.1]",23,1,"Query","SET NAMES utf8mb4"
"2021-07-29 14:16:02.499994","hub_catalago[hub_catalago] @  [172.19.0.1]",24,1,"Query","SET NAMES utf8mb4"
"2021-07-29 14:16:02.505233","hub_catalago[hub_catalago] @  [172.19.0.1]",24,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`"
"2021-07-29 14:16:05.796196","root[root] @  [172.19.0.1]",8,1,"Query","SELECT *, CONVERT(argument USING utf8) FROM mysql.general_log \nwhere user_host like '%hub_catalago%' order by event_time desc\nLIMIT 0, 1000"
"2021-07-29 14:16:05.807653","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 14:16:05.810139","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 591"
"2021-07-29 14:16:05.812092","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 591"
"2021-07-29 14:19:36.283771","hub_catalago[hub_catalago] @  [172.19.0.1]",23,1,"Quit",""
"2021-07-29 14:19:37.295758","hub_catalago[hub_catalago] @  [172.19.0.1]",24,1,"Quit",""
"2021-07-29 20:36:51.074510","[hub_catalago] @  [172.19.0.1]",25,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 20:36:51.077129","hub_catalago[hub_catalago] @  [172.19.0.1]",25,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:36:51.101145","[hub_catalago] @  [172.19.0.1]",26,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 20:36:51.102722","hub_catalago[hub_catalago] @  [172.19.0.1]",26,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:36:51.103872","hub_catalago[hub_catalago] @  [172.19.0.1]",26,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`"
"2021-07-29 20:46:04.672921","hub_catalago[hub_catalago] @  [172.19.0.1]",26,1,"Quit",""
"2021-07-29 20:46:12.555695","hub_catalago[hub_catalago] @  [172.19.0.1]",25,1,"Quit",""
"2021-07-29 20:46:41.165373","[hub_catalago] @  [172.19.0.1]",27,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 20:46:41.169590","hub_catalago[hub_catalago] @  [172.19.0.1]",27,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:46:42.100182","[hub_catalago] @  [172.19.0.1]",28,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 20:46:42.104776","hub_catalago[hub_catalago] @  [172.19.0.1]",28,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:46:42.121970","hub_catalago[hub_catalago] @  [172.19.0.1]",28,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`"
"2021-07-29 20:46:46.556154","hub_catalago[hub_catalago] @  [172.19.0.1]",28,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:46:46.567208","hub_catalago[hub_catalago] @  [172.19.0.1]",28,1,"Query","SELECT `f`.`Id`, `f`.`DataCadastro`, `f`.`Nome`, `f`.`ProfissaoId`\r\nFROM `Fornecedores` AS `f`\r\nWHERE `f`.`ProfissaoId` = '4746d0a7-3cbc-411f-bfbf-0793fc31cc56'"
"2021-07-29 20:47:01.867981","root[root] @  [172.19.0.1]",8,1,"Query","SELECT * FROM hub_catalago.Fornecedores\nLIMIT 0, 1000"
"2021-07-29 20:47:01.874986","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 20:47:01.877231","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 632"
"2021-07-29 20:47:01.878962","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 632"
"2021-07-29 20:47:01.880514","root[root] @  [172.19.0.1]",9,1,"Query","SHOW INDEX FROM `hub_catalago`.`Fornecedores`"
"2021-07-29 20:50:04.695090","root[root] @  [172.19.0.1]",8,1,"Query","INSERT INTO hub_catalago.Fornecedores VALUES \n('dfe090d3-eb29-4889-a5bb-4c841694c822', 'Bruno', '87f47fbe-9a1f-423a-a75f-2b988ec51f6a', NOW()),\n('028b74d3-b3ca-4513-8364-b407119fe475' 'Mariana', '4746d0a7-3cbc-411f-bfbf-0793fc31cc56', NOW()),\n('fd071e64-9269-49da-86f9-640f2cbd69ef' 'Dinha', '87f47fbe-9a1f-423a-a75f-2b988ec51f6a', NOW()),\n('1f88695a-1128-48c0-a010-0e244ee8fa2c' 'José', '922c4996-25b5-4ee6-8d1f-2a90ec29d835', NOW())"
"2021-07-29 20:50:06.313356","root[root] @  [172.19.0.1]",8,1,"Query","SELECT * FROM hub_catalago.Fornecedores\nLIMIT 0, 1000"
"2021-07-29 20:50:06.322755","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 20:50:06.325729","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 637"
"2021-07-29 20:50:06.328049","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 637"
"2021-07-29 20:50:06.329706","root[root] @  [172.19.0.1]",9,1,"Query","SHOW INDEX FROM `hub_catalago`.`Fornecedores`"
"2021-07-29 20:50:41.092787","hub_catalago[hub_catalago] @  [172.19.0.1]",27,1,"Quit",""
"2021-07-29 20:50:41.159599","root[root] @  [172.19.0.1]",8,1,"Query","INSERT INTO hub_catalago.Fornecedores VALUES \n('dfe090d3-eb29-4889-a5bb-4c841694c822', 'Bruno', '87f47fbe-9a1f-423a-a75f-2b988ec51f6a', NOW()),\n('028b74d3-b3ca-4513-8364-b407119fe475', 'Mariana', '4746d0a7-3cbc-411f-bfbf-0793fc31cc56', NOW()),\n('fd071e64-9269-49da-86f9-640f2cbd69ef', 'Dinha', '87f47fbe-9a1f-423a-a75f-2b988ec51f6a', NOW()),\n('1f88695a-1128-48c0-a010-0e244ee8fa2c', 'José', '922c4996-25b5-4ee6-8d1f-2a90ec29d835', NOW())"
"2021-07-29 20:50:42.115766","hub_catalago[hub_catalago] @  [172.19.0.1]",28,1,"Quit",""
"2021-07-29 20:50:43.767213","root[root] @  [172.19.0.1]",8,1,"Query","SELECT * FROM hub_catalago.Fornecedores\nLIMIT 0, 1000"
"2021-07-29 20:50:43.773294","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_statements_current st JOIN performance_schema.threads thr ON thr.thread_id = st.thread_id WHERE thr.processlist_id = 8"
"2021-07-29 20:50:43.775800","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_stages_history_long st WHERE st.nesting_event_id = 643"
"2021-07-29 20:50:43.777822","root[root] @  [172.19.0.1]",9,1,"Query","SELECT st.* FROM performance_schema.events_waits_history_long st WHERE st.nesting_event_id = 643"
"2021-07-29 20:50:43.779569","root[root] @  [172.19.0.1]",9,1,"Query","SHOW INDEX FROM `hub_catalago`.`Fornecedores`"
"2021-07-29 20:50:53.095482","[hub_catalago] @  [172.19.0.1]",29,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 20:50:53.097632","hub_catalago[hub_catalago] @  [172.19.0.1]",29,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:50:53.133512","[hub_catalago] @  [172.19.0.1]",30,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 20:50:53.135645","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:50:53.136787","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SELECT `f`.`Id`, `f`.`DataCadastro`, `f`.`Nome`, `f`.`ProfissaoId`\r\nFROM `Fornecedores` AS `f`"
"2021-07-29 20:50:53.153985","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:50:53.155922","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`\r\nWHERE `p`.`Id` = '4746d0a7-3cbc-411f-bfbf-0793fc31cc56'"
"2021-07-29 20:50:53.167548","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:50:53.169483","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`\r\nWHERE `p`.`Id` = '922c4996-25b5-4ee6-8d1f-2a90ec29d835'"
"2021-07-29 20:50:53.172956","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:50:53.174296","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`\r\nWHERE `p`.`Id` = '87f47fbe-9a1f-423a-a75f-2b988ec51f6a'"
"2021-07-29 20:51:01.601086","hub_catalago[hub_catalago] @  [172.19.0.1]",29,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:51:01.612564","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:51:01.614182","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`"
"2021-07-29 20:51:05.288746","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:51:05.290572","hub_catalago[hub_catalago] @  [172.19.0.1]",30,1,"Query","SELECT `f`.`Id`, `f`.`DataCadastro`, `f`.`Nome`, `f`.`ProfissaoId`\r\nFROM `Fornecedores` AS `f`\r\nWHERE `f`.`ProfissaoId` = '4746d0a7-3cbc-411f-bfbf-0793fc31cc56'"
"2021-07-29 20:52:11.263389","[hub_catalago] @  [172.19.0.1]",31,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 20:52:11.267515","hub_catalago[hub_catalago] @  [172.19.0.1]",31,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:52:24.708041","hub_catalago[hub_catalago] @  [172.19.0.1]",31,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:52:48.354577","[hub_catalago] @  [172.19.0.1]",32,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 20:52:48.358845","hub_catalago[hub_catalago] @  [172.19.0.1]",32,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:52:49.251640","[hub_catalago] @  [172.19.0.1]",33,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 20:52:49.256356","hub_catalago[hub_catalago] @  [172.19.0.1]",33,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:52:49.271227","hub_catalago[hub_catalago] @  [172.19.0.1]",33,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`"
"2021-07-29 20:52:55.006765","hub_catalago[hub_catalago] @  [172.19.0.1]",33,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:52:55.017760","hub_catalago[hub_catalago] @  [172.19.0.1]",33,1,"Query","SELECT `f`.`Id`, `f`.`DataCadastro`, `f`.`Nome`, `f`.`ProfissaoId`\r\nFROM `Fornecedores` AS `f`\r\nWHERE `f`.`ProfissaoId` = '4746d0a7-3cbc-411f-bfbf-0793fc31cc56'"
"2021-07-29 20:53:33.368661","[hub_catalago] @  [172.19.0.1]",34,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 20:53:33.374595","hub_catalago[hub_catalago] @  [172.19.0.1]",34,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:53:34.105645","[hub_catalago] @  [172.19.0.1]",35,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 20:53:34.110256","hub_catalago[hub_catalago] @  [172.19.0.1]",35,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:53:34.125461","hub_catalago[hub_catalago] @  [172.19.0.1]",35,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`"
"2021-07-29 20:54:03.765076","hub_catalago[hub_catalago] @  [172.19.0.1]",34,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:54:03.794084","hub_catalago[hub_catalago] @  [172.19.0.1]",35,1,"Query","SET NAMES utf8mb4"
"2021-07-29 20:54:03.798211","hub_catalago[hub_catalago] @  [172.19.0.1]",35,1,"Query","SELECT `f`.`Id`, `f`.`DataCadastro`, `f`.`Nome`, `f`.`ProfissaoId`\r\nFROM `Fornecedores` AS `f`"
"2021-07-29 20:57:33.281032","hub_catalago[hub_catalago] @  [172.19.0.1]",34,1,"Quit",""
"2021-07-29 20:57:34.129708","hub_catalago[hub_catalago] @  [172.19.0.1]",35,1,"Quit",""
"2021-07-29 21:03:03.448147","[hub_catalago] @  [172.19.0.1]",36,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 21:03:03.452861","hub_catalago[hub_catalago] @  [172.19.0.1]",36,1,"Query","SET NAMES utf8mb4"
"2021-07-29 21:03:04.252484","[hub_catalago] @  [172.19.0.1]",37,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 21:03:04.257472","hub_catalago[hub_catalago] @  [172.19.0.1]",37,1,"Query","SET NAMES utf8mb4"
"2021-07-29 21:03:04.274460","hub_catalago[hub_catalago] @  [172.19.0.1]",37,1,"Query","SELECT `f`.`Id`, `f`.`DataCadastro`, `f`.`Nome`, `f`.`ProfissaoId`, `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Fornecedores` AS `f`\r\nINNER JOIN `Profissoes` AS `p` ON `f`.`ProfissaoId` = `p`.`Id`"
"2021-07-29 21:06:42.983327","[hub_catalago] @  [172.19.0.1]",38,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 21:06:42.987035","hub_catalago[hub_catalago] @  [172.19.0.1]",38,1,"Query","SET NAMES utf8mb4"
"2021-07-29 21:06:43.796881","[hub_catalago] @  [172.19.0.1]",39,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 21:06:43.801183","hub_catalago[hub_catalago] @  [172.19.0.1]",39,1,"Query","SET NAMES utf8mb4"
"2021-07-29 21:06:43.824725","hub_catalago[hub_catalago] @  [172.19.0.1]",39,1,"Query","SELECT `f`.`Id`, `f`.`DataCadastro`, `f`.`Nome`, `f`.`ProfissaoId`, `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Fornecedores` AS `f`\r\nINNER JOIN `Profissoes` AS `p` ON `f`.`ProfissaoId` = `p`.`Id`\r\nWHERE `f`.`Id` = '1f88695a-1128-48c0-a010-0e244ee8fa2c'\r\nLIMIT 1"
"2021-07-29 21:07:37.135297","[hub_catalago] @  [172.19.0.1]",40,1,"Connect","hub_catalago@172.19.0.1 on  using SSL/TLS"
"2021-07-29 21:07:37.138850","hub_catalago[hub_catalago] @  [172.19.0.1]",40,1,"Query","SET NAMES utf8mb4"
"2021-07-29 21:07:37.923531","[hub_catalago] @  [172.19.0.1]",41,1,"Connect","hub_catalago@172.19.0.1 on hub_catalago using SSL/TLS"
"2021-07-29 21:07:37.928881","hub_catalago[hub_catalago] @  [172.19.0.1]",41,1,"Query","SET NAMES utf8mb4"
"2021-07-29 21:07:37.954669","hub_catalago[hub_catalago] @  [172.19.0.1]",41,1,"Query","SELECT `p`.`Id`, `p`.`DataCadastro`, `p`.`Nome`\r\nFROM `Profissoes` AS `p`\r\nWHERE `p`.`Id` = '922c4996-25b5-4ee6-8d1f-2a90ec29d835'\r\nLIMIT 1"
"2021-07-29 21:11:37.030900","hub_catalago[hub_catalago] @  [172.19.0.1]",40,1,"Quit",""
"2021-07-29 21:11:37.939647","hub_catalago[hub_catalago] @  [172.19.0.1]",41,1,"Quit",""
